id,manifest,num,book_name,册序
4915939,https://www.digital.archives.go.jp/api/iiif/4915939/manifest.json,302-0133,醫方類聚,50
4915999,https://www.digital.archives.go.jp/api/iiif/4915999/manifest.json,302-0133,醫方類聚,110
4916010,https://www.digital.archives.go.jp/api/iiif/4916010/manifest.json,302-0133,醫方類聚,121
4916013,https://www.digital.archives.go.jp/api/iiif/4916013/manifest.json,302-0133,醫方類聚,124
4916039,https://www.digital.archives.go.jp/api/iiif/4916039/manifest.json,302-0133,醫方類聚,150
4916099,https://www.digital.archives.go.jp/api/iiif/4916099/manifest.json,302-0133,醫方類聚,210
4916139,https://www.digital.archives.go.jp/api/iiif/4916139/manifest.json,302-0133,醫方類聚,250
4916152,https://www.digital.archives.go.jp/api/iiif/4916152/manifest.json,302-0133,醫方類聚,263
4916165,https://www.digital.archives.go.jp/api/iiif/4916165/manifest.json,303-0001,醫方類聚,12
4916166,https://www.digital.archives.go.jp/api/iiif/4916166/manifest.json,303-0001,醫方類聚,13
4916167,https://www.digital.archives.go.jp/api/iiif/4916167/manifest.json,303-0001,醫方類聚,14
4916168,https://www.digital.archives.go.jp/api/iiif/4916168/manifest.json,303-0001,醫方類聚,15
4916169,https://www.digital.archives.go.jp/api/iiif/4916169/manifest.json,303-0001,醫方類聚,16
4916170,https://www.digital.archives.go.jp/api/iiif/4916170/manifest.json,303-0001,醫方類聚,17
4916171,https://www.digital.archives.go.jp/api/iiif/4916171/manifest.json,303-0001,醫方類聚,18
4916172,https://www.digital.archives.go.jp/api/iiif/4916172/manifest.json,303-0001,醫方類聚,19
4916173,https://www.digital.archives.go.jp/api/iiif/4916173/manifest.json,303-0001,醫方類聚,20
4916174,https://www.digital.archives.go.jp/api/iiif/4916174/manifest.json,303-0001,醫方類聚,21
4916175,https://www.digital.archives.go.jp/api/iiif/4916175/manifest.json,303-0001,醫方類聚,22
4916176,https://www.digital.archives.go.jp/api/iiif/4916176/manifest.json,303-0001,醫方類聚,23
4916177,https://www.digital.archives.go.jp/api/iiif/4916177/manifest.json,303-0001,醫方類聚,24
4916178,https://www.digital.archives.go.jp/api/iiif/4916178/manifest.json,303-0001,醫方類聚,25
4916179,https://www.digital.archives.go.jp/api/iiif/4916179/manifest.json,303-0001,醫方類聚,26
4916180,https://www.digital.archives.go.jp/api/iiif/4916180/manifest.json,303-0001,醫方類聚,27
4916181,https://www.digital.archives.go.jp/api/iiif/4916181/manifest.json,303-0001,醫方類聚,28
4916182,https://www.digital.archives.go.jp/api/iiif/4916182/manifest.json,303-0001,醫方類聚,29
4916183,https://www.digital.archives.go.jp/api/iiif/4916183/manifest.json,303-0001,醫方類聚,30
4916184,https://www.digital.archives.go.jp/api/iiif/4916184/manifest.json,303-0001,醫方類聚,31
4916185,https://www.digital.archives.go.jp/api/iiif/4916185/manifest.json,303-0001,醫方類聚,32
4916186,https://www.digital.archives.go.jp/api/iiif/4916186/manifest.json,303-0001,醫方類聚,33
4916187,https://www.digital.archives.go.jp/api/iiif/4916187/manifest.json,303-0001,醫方類聚,34
4916188,https://www.digital.archives.go.jp/api/iiif/4916188/manifest.json,303-0001,醫方類聚,35
4916189,https://www.digital.archives.go.jp/api/iiif/4916189/manifest.json,303-0001,醫方類聚,36
4916190,https://www.digital.archives.go.jp/api/iiif/4916190/manifest.json,303-0001,醫方類聚,37
4916191,https://www.digital.archives.go.jp/api/iiif/4916191/manifest.json,303-0001,醫方類聚,38
4916192,https://www.digital.archives.go.jp/api/iiif/4916192/manifest.json,303-0001,醫方類聚,39
4916193,https://www.digital.archives.go.jp/api/iiif/4916193/manifest.json,303-0001,醫方類聚,40
4916194,https://www.digital.archives.go.jp/api/iiif/4916194/manifest.json,303-0001,醫方類聚,41
4916195,https://www.digital.archives.go.jp/api/iiif/4916195/manifest.json,303-0001,醫方類聚,42
4916196,https://www.digital.archives.go.jp/api/iiif/4916196/manifest.json,303-0001,醫方類聚,43
4916197,https://www.digital.archives.go.jp/api/iiif/4916197/manifest.json,303-0001,醫方類聚,44
4916198,https://www.digital.archives.go.jp/api/iiif/4916198/manifest.json,303-0001,醫方類聚,45
4916199,https://www.digital.archives.go.jp/api/iiif/4916199/manifest.json,303-0001,醫方類聚,46
4916200,https://www.digital.archives.go.jp/api/iiif/4916200/manifest.json,303-0001,醫方類聚,47
4916201,https://www.digital.archives.go.jp/api/iiif/4916201/manifest.json,303-0001,醫方類聚,48
4916202,https://www.digital.archives.go.jp/api/iiif/4916202/manifest.json,303-0001,醫方類聚,49
4916203,https://www.digital.archives.go.jp/api/iiif/4916203/manifest.json,303-0001,醫方類聚,50
4916204,https://www.digital.archives.go.jp/api/iiif/4916204/manifest.json,303-0001,醫方類聚,51
4916205,https://www.digital.archives.go.jp/api/iiif/4916205/manifest.json,303-0001,醫方類聚,52
4916206,https://www.digital.archives.go.jp/api/iiif/4916206/manifest.json,303-0001,醫方類聚,53
4916207,https://www.digital.archives.go.jp/api/iiif/4916207/manifest.json,303-0001,醫方類聚,54
4916208,https://www.digital.archives.go.jp/api/iiif/4916208/manifest.json,303-0001,醫方類聚,55
4916209,https://www.digital.archives.go.jp/api/iiif/4916209/manifest.json,303-0001,醫方類聚,56
4916211,https://www.digital.archives.go.jp/api/iiif/4916211/manifest.json,303-0001,醫方類聚,58
4916212,https://www.digital.archives.go.jp/api/iiif/4916212/manifest.json,303-0001,醫方類聚,59
4916213,https://www.digital.archives.go.jp/api/iiif/4916213/manifest.json,303-0001,醫方類聚,60
4916214,https://www.digital.archives.go.jp/api/iiif/4916214/manifest.json,303-0001,醫方類聚,61
4916215,https://www.digital.archives.go.jp/api/iiif/4916215/manifest.json,303-0001,醫方類聚,62
4916216,https://www.digital.archives.go.jp/api/iiif/4916216/manifest.json,303-0001,醫方類聚,63
4916217,https://www.digital.archives.go.jp/api/iiif/4916217/manifest.json,303-0001,醫方類聚,64
4916218,https://www.digital.archives.go.jp/api/iiif/4916218/manifest.json,303-0001,醫方類聚,65
4916219,https://www.digital.archives.go.jp/api/iiif/4916219/manifest.json,303-0001,醫方類聚,66
4916220,https://www.digital.archives.go.jp/api/iiif/4916220/manifest.json,303-0001,醫方類聚,67
4916221,https://www.digital.archives.go.jp/api/iiif/4916221/manifest.json,303-0001,醫方類聚,68
4916222,https://www.digital.archives.go.jp/api/iiif/4916222/manifest.json,303-0001,醫方類聚,69
4916223,https://www.digital.archives.go.jp/api/iiif/4916223/manifest.json,303-0001,醫方類聚,70
4916224,https://www.digital.archives.go.jp/api/iiif/4916224/manifest.json,303-0001,醫方類聚,71
4916225,https://www.digital.archives.go.jp/api/iiif/4916225/manifest.json,303-0001,醫方類聚,72
4916226,https://www.digital.archives.go.jp/api/iiif/4916226/manifest.json,303-0001,醫方類聚,73
4916227,https://www.digital.archives.go.jp/api/iiif/4916227/manifest.json,303-0001,醫方類聚,74
4916228,https://www.digital.archives.go.jp/api/iiif/4916228/manifest.json,303-0001,醫方類聚,75
4916229,https://www.digital.archives.go.jp/api/iiif/4916229/manifest.json,303-0001,醫方類聚,76
4916230,https://www.digital.archives.go.jp/api/iiif/4916230/manifest.json,303-0001,醫方類聚,77
4916231,https://www.digital.archives.go.jp/api/iiif/4916231/manifest.json,303-0001,醫方類聚,78
4916232,https://www.digital.archives.go.jp/api/iiif/4916232/manifest.json,303-0001,醫方類聚,79
4916233,https://www.digital.archives.go.jp/api/iiif/4916233/manifest.json,303-0001,醫方類聚,80
4916234,https://www.digital.archives.go.jp/api/iiif/4916234/manifest.json,303-0001,醫方類聚,81
4916235,https://www.digital.archives.go.jp/api/iiif/4916235/manifest.json,303-0001,醫方類聚,82
4916236,https://www.digital.archives.go.jp/api/iiif/4916236/manifest.json,303-0001,醫方類聚,83
4916237,https://www.digital.archives.go.jp/api/iiif/4916237/manifest.json,303-0001,醫方類聚,84
4916238,https://www.digital.archives.go.jp/api/iiif/4916238/manifest.json,303-0001,醫方類聚,85
4916239,https://www.digital.archives.go.jp/api/iiif/4916239/manifest.json,303-0001,醫方類聚,86
4916240,https://www.digital.archives.go.jp/api/iiif/4916240/manifest.json,303-0001,醫方類聚,87
4916241,https://www.digital.archives.go.jp/api/iiif/4916241/manifest.json,303-0001,醫方類聚,88
4916242,https://www.digital.archives.go.jp/api/iiif/4916242/manifest.json,303-0001,醫方類聚,89
4916243,https://www.digital.archives.go.jp/api/iiif/4916243/manifest.json,303-0001,醫方類聚,90
4916244,https://www.digital.archives.go.jp/api/iiif/4916244/manifest.json,303-0001,醫方類聚,91
4916245,https://www.digital.archives.go.jp/api/iiif/4916245/manifest.json,303-0001,醫方類聚,92
4916246,https://www.digital.archives.go.jp/api/iiif/4916246/manifest.json,303-0001,醫方類聚,93
4916247,https://www.digital.archives.go.jp/api/iiif/4916247/manifest.json,303-0001,醫方類聚,94
4916248,https://www.digital.archives.go.jp/api/iiif/4916248/manifest.json,303-0001,醫方類聚,95
4916249,https://www.digital.archives.go.jp/api/iiif/4916249/manifest.json,303-0001,醫方類聚,96
4916250,https://www.digital.archives.go.jp/api/iiif/4916250/manifest.json,303-0001,醫方類聚,97
4916251,https://www.digital.archives.go.jp/api/iiif/4916251/manifest.json,303-0001,醫方類聚,98
4916252,https://www.digital.archives.go.jp/api/iiif/4916252/manifest.json,303-0001,醫方類聚,99
4916270,https://www.digital.archives.go.jp/api/iiif/4916270/manifest.json,303-0001,醫方類聚,117
4916271,https://www.digital.archives.go.jp/api/iiif/4916271/manifest.json,303-0001,醫方類聚,118
4916273,https://www.digital.archives.go.jp/api/iiif/4916273/manifest.json,303-0001,醫方類聚,120
4916274,https://www.digital.archives.go.jp/api/iiif/4916274/manifest.json,303-0001,醫方類聚,121
4916277,https://www.digital.archives.go.jp/api/iiif/4916277/manifest.json,303-0001,醫方類聚,124
4916278,https://www.digital.archives.go.jp/api/iiif/4916278/manifest.json,303-0001,醫方類聚,125
4916281,https://www.digital.archives.go.jp/api/iiif/4916281/manifest.json,303-0001,醫方類聚,128
4916282,https://www.digital.archives.go.jp/api/iiif/4916282/manifest.json,303-0001,醫方類聚,129
4916284,https://www.digital.archives.go.jp/api/iiif/4916284/manifest.json,303-0001,醫方類聚,131
4916285,https://www.digital.archives.go.jp/api/iiif/4916285/manifest.json,303-0001,醫方類聚,132
4916288,https://www.digital.archives.go.jp/api/iiif/4916288/manifest.json,303-0001,醫方類聚,135
4916289,https://www.digital.archives.go.jp/api/iiif/4916289/manifest.json,303-0001,醫方類聚,136
4916292,https://www.digital.archives.go.jp/api/iiif/4916292/manifest.json,303-0001,醫方類聚,139
4916295,https://www.digital.archives.go.jp/api/iiif/4916295/manifest.json,303-0001,醫方類聚,142
4916296,https://www.digital.archives.go.jp/api/iiif/4916296/manifest.json,303-0001,醫方類聚,143
4916299,https://www.digital.archives.go.jp/api/iiif/4916299/manifest.json,303-0001,醫方類聚,146
4916300,https://www.digital.archives.go.jp/api/iiif/4916300/manifest.json,303-0001,醫方類聚,147
4916301,https://www.digital.archives.go.jp/api/iiif/4916301/manifest.json,303-0001,醫方類聚,148
4916303,https://www.digital.archives.go.jp/api/iiif/4916303/manifest.json,303-0001,醫方類聚,150
4916304,https://www.digital.archives.go.jp/api/iiif/4916304/manifest.json,303-0001,醫方類聚,151
4916307,https://www.digital.archives.go.jp/api/iiif/4916307/manifest.json,303-0001,醫方類聚,154
4916308,https://www.digital.archives.go.jp/api/iiif/4916308/manifest.json,303-0001,醫方類聚,155
4916310,https://www.digital.archives.go.jp/api/iiif/4916310/manifest.json,303-0001,醫方類聚,157
4916312,https://www.digital.archives.go.jp/api/iiif/4916312/manifest.json,303-0001,醫方類聚,159
4916313,https://www.digital.archives.go.jp/api/iiif/4916313/manifest.json,303-0001,醫方類聚,160
4916314,https://www.digital.archives.go.jp/api/iiif/4916314/manifest.json,303-0001,醫方類聚,161
4916317,https://www.digital.archives.go.jp/api/iiif/4916317/manifest.json,303-0001,醫方類聚,164
4916318,https://www.digital.archives.go.jp/api/iiif/4916318/manifest.json,303-0001,醫方類聚,165
4916321,https://www.digital.archives.go.jp/api/iiif/4916321/manifest.json,303-0001,醫方類聚,168
4916322,https://www.digital.archives.go.jp/api/iiif/4916322/manifest.json,303-0001,醫方類聚,169
4916324,https://www.digital.archives.go.jp/api/iiif/4916324/manifest.json,303-0001,醫方類聚,171
4916325,https://www.digital.archives.go.jp/api/iiif/4916325/manifest.json,303-0001,醫方類聚,172
4916328,https://www.digital.archives.go.jp/api/iiif/4916328/manifest.json,303-0001,醫方類聚,175
4916329,https://www.digital.archives.go.jp/api/iiif/4916329/manifest.json,303-0001,醫方類聚,176
4916332,https://www.digital.archives.go.jp/api/iiif/4916332/manifest.json,303-0001,醫方類聚,179
4916335,https://www.digital.archives.go.jp/api/iiif/4916335/manifest.json,303-0001,醫方類聚,182
4916336,https://www.digital.archives.go.jp/api/iiif/4916336/manifest.json,303-0001,醫方類聚,183
4916339,https://www.digital.archives.go.jp/api/iiif/4916339/manifest.json,303-0001,醫方類聚,186
4916340,https://www.digital.archives.go.jp/api/iiif/4916340/manifest.json,303-0001,醫方類聚,187
4916341,https://www.digital.archives.go.jp/api/iiif/4916341/manifest.json,303-0001,醫方類聚,188
4916343,https://www.digital.archives.go.jp/api/iiif/4916343/manifest.json,303-0001,醫方類聚,190
4916344,https://www.digital.archives.go.jp/api/iiif/4916344/manifest.json,303-0001,醫方類聚,191
4916347,https://www.digital.archives.go.jp/api/iiif/4916347/manifest.json,303-0001,醫方類聚,194
4916348,https://www.digital.archives.go.jp/api/iiif/4916348/manifest.json,303-0001,醫方類聚,195
4916351,https://www.digital.archives.go.jp/api/iiif/4916351/manifest.json,303-0001,醫方類聚,198
4916352,https://www.digital.archives.go.jp/api/iiif/4916352/manifest.json,303-0001,醫方類聚,199
4916354,https://www.digital.archives.go.jp/api/iiif/4916354/manifest.json,303-0001,醫方類聚,201
4916355,https://www.digital.archives.go.jp/api/iiif/4916355/manifest.json,303-0001,醫方類聚,202
4916358,https://www.digital.archives.go.jp/api/iiif/4916358/manifest.json,303-0001,醫方類聚,205
4916359,https://www.digital.archives.go.jp/api/iiif/4916359/manifest.json,303-0001,醫方類聚,206
4916362,https://www.digital.archives.go.jp/api/iiif/4916362/manifest.json,303-0001,醫方類聚,209
4916365,https://www.digital.archives.go.jp/api/iiif/4916365/manifest.json,303-0001,醫方類聚,212
4916366,https://www.digital.archives.go.jp/api/iiif/4916366/manifest.json,303-0001,醫方類聚,213
4916369,https://www.digital.archives.go.jp/api/iiif/4916369/manifest.json,303-0001,醫方類聚,216
4916370,https://www.digital.archives.go.jp/api/iiif/4916370/manifest.json,303-0001,醫方類聚,217
4916373,https://www.digital.archives.go.jp/api/iiif/4916373/manifest.json,303-0001,醫方類聚,220
4916376,https://www.digital.archives.go.jp/api/iiif/4916376/manifest.json,303-0001,醫方類聚,223
4916377,https://www.digital.archives.go.jp/api/iiif/4916377/manifest.json,303-0001,醫方類聚,224
4916380,https://www.digital.archives.go.jp/api/iiif/4916380/manifest.json,303-0001,醫方類聚,227
4916381,https://www.digital.archives.go.jp/api/iiif/4916381/manifest.json,303-0001,醫方類聚,228
4916383,https://www.digital.archives.go.jp/api/iiif/4916383/manifest.json,303-0001,醫方類聚,230
4916384,https://www.digital.archives.go.jp/api/iiif/4916384/manifest.json,303-0001,醫方類聚,231
4916387,https://www.digital.archives.go.jp/api/iiif/4916387/manifest.json,303-0001,醫方類聚,234
4916388,https://www.digital.archives.go.jp/api/iiif/4916388/manifest.json,303-0001,醫方類聚,235
4916391,https://www.digital.archives.go.jp/api/iiif/4916391/manifest.json,303-0001,醫方類聚,238
4916392,https://www.digital.archives.go.jp/api/iiif/4916392/manifest.json,303-0001,醫方類聚,239
4916394,https://www.digital.archives.go.jp/api/iiif/4916394/manifest.json,303-0001,醫方類聚,241
4916395,https://www.digital.archives.go.jp/api/iiif/4916395/manifest.json,303-0001,醫方類聚,242
4916398,https://www.digital.archives.go.jp/api/iiif/4916398/manifest.json,303-0001,醫方類聚,245
4916399,https://www.digital.archives.go.jp/api/iiif/4916399/manifest.json,303-0001,醫方類聚,246
4916400,https://www.digital.archives.go.jp/api/iiif/4916400/manifest.json,303-0001,醫方類聚,247
4916403,https://www.digital.archives.go.jp/api/iiif/4916403/manifest.json,303-0001,醫方類聚,250
4916407,https://www.digital.archives.go.jp/api/iiif/4916407/manifest.json,303-0001,醫方類聚,254
4916408,https://www.digital.archives.go.jp/api/iiif/4916408/manifest.json,303-0001,醫方類聚,255
4916411,https://www.digital.archives.go.jp/api/iiif/4916411/manifest.json,303-0001,醫方類聚,258
4916412,https://www.digital.archives.go.jp/api/iiif/4916412/manifest.json,303-0001,醫方類聚,259
4916414,https://www.digital.archives.go.jp/api/iiif/4916414/manifest.json,303-0001,醫方類聚,261
4916415,https://www.digital.archives.go.jp/api/iiif/4916415/manifest.json,303-0001,醫方類聚,262
1084055,https://www.digital.archives.go.jp/api/iiif/1084055/manifest.json,237-0009,大丹直指,1
1084056,https://www.digital.archives.go.jp/api/iiif/1084056/manifest.json,238-0002,南極天華寶籙,1
1077855,https://www.digital.archives.go.jp/api/iiif/1077855/manifest.json,238-0007,重鋟廣世編,1
1076205,https://www.digital.archives.go.jp/api/iiif/1076205/manifest.json,238-0013,遏淫編,1
3610888,https://www.digital.archives.go.jp/api/iiif/3610888/manifest.json,248-0005,三綱行實,1
3610703,https://www.digital.archives.go.jp/api/iiif/3610703/manifest.json,250-0003,聖學十圖,1
3611011,https://www.digital.archives.go.jp/api/iiif/3611011/manifest.json,190-0344,伊川先生四箴,1
1078015,https://www.digital.archives.go.jp/api/iiif/1078015/manifest.json,193-0315,舒州投子山妙續大師語錄,1
1075756,https://www.digital.archives.go.jp/api/iiif/1075756/manifest.json,303-0019,救溺死烟毒編,1
1083812,https://www.digital.archives.go.jp/api/iiif/1083812/manifest.json,303-0121,新刊廣成先生玉函經解,1
1084169,https://www.digital.archives.go.jp/api/iiif/1084169/manifest.json,304-0014,顱顖經,1
1079575,https://www.digital.archives.go.jp/api/iiif/1079575/manifest.json,304-0033,保童水鑑,1
1075722,https://www.digital.archives.go.jp/api/iiif/1075722/manifest.json,304-0182,小易賦,1
1076541,https://www.digital.archives.go.jp/api/iiif/1076541/manifest.json,305-0008,灌園草木識,1
1076546,https://www.digital.archives.go.jp/api/iiif/1076546/manifest.json,305-0013,劉涓子鬼遺方,1
1078229,https://www.digital.archives.go.jp/api/iiif/1078229/manifest.json,305-0024,易簡方,1
1076647,https://www.digital.archives.go.jp/api/iiif/1076647/manifest.json,305-0029,易簡方,1
1076646,https://www.digital.archives.go.jp/api/iiif/1076646/manifest.json,305-0030,易簡方,1
1076739,https://www.digital.archives.go.jp/api/iiif/1076739/manifest.json,305-0059,五臟方,1
1078451,https://www.digital.archives.go.jp/api/iiif/1078451/manifest.json,305-0092,炮炙大法,1
1078280,https://www.digital.archives.go.jp/api/iiif/1078280/manifest.json,305-0111,惠民正方,1
1077082,https://www.digital.archives.go.jp/api/iiif/1077082/manifest.json,305-0112,惠民正方,1
1077081,https://www.digital.archives.go.jp/api/iiif/1077081/manifest.json,305-0113,惠民正方,1
1084017,https://www.digital.archives.go.jp/api/iiif/1084017/manifest.json,305-0116,新刊魯府禁方,1
1077085,https://www.digital.archives.go.jp/api/iiif/1077085/manifest.json,305-0117,新刊魯府禁方,1
1084010,https://www.digital.archives.go.jp/api/iiif/1084010/manifest.json,305-0133,慈惠方,1
1077093,https://www.digital.archives.go.jp/api/iiif/1077093/manifest.json,305-0134,慈惠方,1
1080053,https://www.digital.archives.go.jp/api/iiif/1080053/manifest.json,305-0137,祕傳加減十三方,1
1080054,https://www.digital.archives.go.jp/api/iiif/1080054/manifest.json,305-0140,校增救急易方,1
1078232,https://www.digital.archives.go.jp/api/iiif/1078232/manifest.json,305-0142,拯急遺方,1
1084023,https://www.digital.archives.go.jp/api/iiif/1084023/manifest.json,305-0143,虺後方,1
1078278,https://www.digital.archives.go.jp/api/iiif/1078278/manifest.json,305-0144,羣書鈔方,1
1077216,https://www.digital.archives.go.jp/api/iiif/1077216/manifest.json,305-0150,新刻官板祕傳加減十三方,1
1077220,https://www.digital.archives.go.jp/api/iiif/1077220/manifest.json,305-0156,程氏釋方,1
1084032,https://www.digital.archives.go.jp/api/iiif/1084032/manifest.json,305-0171,見宜先生主方集,1
1078345,https://www.digital.archives.go.jp/api/iiif/1078345/manifest.json,305-0173,製大黃丸方,1
1078129,https://www.digital.archives.go.jp/api/iiif/1078129/manifest.json,305-0188,萬全備急續方,1
1078346,https://www.digital.archives.go.jp/api/iiif/1078346/manifest.json,305-0193,奇疾方,1
1084043,https://www.digital.archives.go.jp/api/iiif/1084043/manifest.json,305-0197,急救仙方,1
1075653,https://www.digital.archives.go.jp/api/iiif/1075653/manifest.json,305-0207,天經或問,1
1075654,https://www.digital.archives.go.jp/api/iiif/1075654/manifest.json,305-0211,中西合曆表,1
1084215,https://www.digital.archives.go.jp/api/iiif/1084215/manifest.json,305-0212,中西合曆,1
1075655,https://www.digital.archives.go.jp/api/iiif/1075655/manifest.json,305-0215,步天歌,1
1075731,https://www.digital.archives.go.jp/api/iiif/1075731/manifest.json,305-0216,重刻革象新書,1
1075730,https://www.digital.archives.go.jp/api/iiif/1075730/manifest.json,305-0217,兼濟堂曆算書刊繆,1
1084427,https://www.digital.archives.go.jp/api/iiif/1084427/manifest.json,305-0218,監藏萬年曆書祕本,1
1084432,https://www.digital.archives.go.jp/api/iiif/1084432/manifest.json,305-0226,三家測量合訂,1
1075984,https://www.digital.archives.go.jp/api/iiif/1075984/manifest.json,305-0228,曆理新書,1
1075986,https://www.digital.archives.go.jp/api/iiif/1075986/manifest.json,305-0230,割圓八線互求法,1
1084238,https://www.digital.archives.go.jp/api/iiif/1084238/manifest.json,305-0232,句股六術,1
1075992,https://www.digital.archives.go.jp/api/iiif/1075992/manifest.json,305-0239,揚子太玄經,1
1084236,https://www.digital.archives.go.jp/api/iiif/1084236/manifest.json,305-0240,新鐫啓蒙便用九章算法全書,1
1084429,https://www.digital.archives.go.jp/api/iiif/1084429/manifest.json,305-0241,新鐫九龍易訣算法,1
1075994,https://www.digital.archives.go.jp/api/iiif/1075994/manifest.json,305-0242,潛虛,1
1084239,https://www.digital.archives.go.jp/api/iiif/1084239/manifest.json,305-0243,元包數總義,1
1080057,https://www.digital.archives.go.jp/api/iiif/1080057/manifest.json,305-0258,通占大象曆星經,1
3611223,https://www.digital.archives.go.jp/api/iiif/3611223/manifest.json,305-0259,重刻天文祕略,1
3611224,https://www.digital.archives.go.jp/api/iiif/3611224/manifest.json,305-0263,重訂校正魁板句解消砂經節圖地理訣要雪心賦,1
1084440,https://www.digital.archives.go.jp/api/iiif/1084440/manifest.json,305-0268,青囊天機奧旨,1
1084261,https://www.digital.archives.go.jp/api/iiif/1084261/manifest.json,305-0273,羅經解祕傳,1
1084550,https://www.digital.archives.go.jp/api/iiif/1084550/manifest.json,305-0279,新刊應驗天機易卦通神,1
3610908,https://www.digital.archives.go.jp/api/iiif/3610908/manifest.json,305-0291,古今識鑑,1
1084555,https://www.digital.archives.go.jp/api/iiif/1084555/manifest.json,305-0296,子平管見集解,1
1076365,https://www.digital.archives.go.jp/api/iiif/1076365/manifest.json,306-0001,辛巳年大字三篇通書,1
1076458,https://www.digital.archives.go.jp/api/iiif/1076458/manifest.json,306-0003,區景南男伯甫選甲子年全備通書,1
1078786,https://www.digital.archives.go.jp/api/iiif/1078786/manifest.json,306-0004,三元通天照水經,1
3610737,https://www.digital.archives.go.jp/api/iiif/3610737/manifest.json,306-0006,新編相法五總龜,1
1084311,https://www.digital.archives.go.jp/api/iiif/1084311/manifest.json,306-0007,丙丁龜鑑,1
1084433,https://www.digital.archives.go.jp/api/iiif/1084433/manifest.json,306-0008,大定易數集成,1
1084552,https://www.digital.archives.go.jp/api/iiif/1084552/manifest.json,306-0009,大唐陰陽書,1
1076459,https://www.digital.archives.go.jp/api/iiif/1076459/manifest.json,306-0013,天朗帖,1
1084609,https://www.digital.archives.go.jp/api/iiif/1084609/manifest.json,306-0015,七佛聖教序,1
1076461,https://www.digital.archives.go.jp/api/iiif/1076461/manifest.json,306-0016,蘭亭記,1
1076460,https://www.digital.archives.go.jp/api/iiif/1076460/manifest.json,306-0017,十七帖,1
1076462,https://www.digital.archives.go.jp/api/iiif/1076462/manifest.json,306-0020,蔡明帖,1
1084586,https://www.digital.archives.go.jp/api/iiif/1084586/manifest.json,306-0021,古柏行,1
1076465,https://www.digital.archives.go.jp/api/iiif/1076465/manifest.json,306-0022,筆法十二意,1
1076464,https://www.digital.archives.go.jp/api/iiif/1076464/manifest.json,306-0023,皇甫府君碑,1
1076466,https://www.digital.archives.go.jp/api/iiif/1076466/manifest.json,306-0024,九成宮醴泉銘,1
1078296,https://www.digital.archives.go.jp/api/iiif/1078296/manifest.json,306-0028,牡丹詩,1
1076551,https://www.digital.archives.go.jp/api/iiif/1076551/manifest.json,306-0029,神道碑銘詞,1
1078297,https://www.digital.archives.go.jp/api/iiif/1078297/manifest.json,306-0030,懷仙詩,1
1076554,https://www.digital.archives.go.jp/api/iiif/1076554/manifest.json,306-0031,箴帖,1
1076553,https://www.digital.archives.go.jp/api/iiif/1076553/manifest.json,306-0032,千字文,1
1084612,https://www.digital.archives.go.jp/api/iiif/1084612/manifest.json,306-0035,千字文,1
1076555,https://www.digital.archives.go.jp/api/iiif/1076555/manifest.json,306-0037,孟法師碑,1
1084584,https://www.digital.archives.go.jp/api/iiif/1084584/manifest.json,306-0038,十七帖,1
1084610,https://www.digital.archives.go.jp/api/iiif/1084610/manifest.json,306-0039,明遠帖,1
1076558,https://www.digital.archives.go.jp/api/iiif/1076558/manifest.json,306-0040,唐宋八大家法帖,1
1076557,https://www.digital.archives.go.jp/api/iiif/1076557/manifest.json,306-0041,王羲之集帖,1
1076559,https://www.digital.archives.go.jp/api/iiif/1076559/manifest.json,306-0042,墨寶,1
1076560,https://www.digital.archives.go.jp/api/iiif/1076560/manifest.json,306-0043,草書千字文,1
1078303,https://www.digital.archives.go.jp/api/iiif/1078303/manifest.json,306-0045,楚山帖,1
1076563,https://www.digital.archives.go.jp/api/iiif/1076563/manifest.json,306-0047,衡門帖,1
1078301,https://www.digital.archives.go.jp/api/iiif/1078301/manifest.json,306-0048,大江東帖,1
1076565,https://www.digital.archives.go.jp/api/iiif/1076565/manifest.json,306-0050,自我帖,1
1076564,https://www.digital.archives.go.jp/api/iiif/1076564/manifest.json,306-0051,赤壁賦,1
1078302,https://www.digital.archives.go.jp/api/iiif/1078302/manifest.json,306-0052,真跡帖,1
1076654,https://www.digital.archives.go.jp/api/iiif/1076654/manifest.json,306-0053,湘西帖,1
1076656,https://www.digital.archives.go.jp/api/iiif/1076656/manifest.json,306-0054,清蹕帖,1
1084613,https://www.digital.archives.go.jp/api/iiif/1084613/manifest.json,306-0055,主家林館帖,1
1078550,https://www.digital.archives.go.jp/api/iiif/1078550/manifest.json,306-0056,千字文,1
1076655,https://www.digital.archives.go.jp/api/iiif/1076655/manifest.json,306-0057,瘞鶴銘,1
1076658,https://www.digital.archives.go.jp/api/iiif/1076658/manifest.json,306-0058,重九會郡樓帖,1
1078549,https://www.digital.archives.go.jp/api/iiif/1078549/manifest.json,306-0059,千字文,1
1078551,https://www.digital.archives.go.jp/api/iiif/1078551/manifest.json,306-0060,千字文,1
1078299,https://www.digital.archives.go.jp/api/iiif/1078299/manifest.json,306-0061,醉翁亭記,1
1078353,https://www.digital.archives.go.jp/api/iiif/1078353/manifest.json,306-0062,太極帖,1
1084614,https://www.digital.archives.go.jp/api/iiif/1084614/manifest.json,306-0063,羅池廟碑,1
1078132,https://www.digital.archives.go.jp/api/iiif/1078132/manifest.json,306-0064,元符帖,1
