id,manifest,num,pages
4424785,https://www.digital.archives.go.jp/api/iiif/4424785/manifest.json,082-0002,85
4491597,https://www.digital.archives.go.jp/api/iiif/4491597/manifest.json,119-0007,85
4498054,https://www.digital.archives.go.jp/api/iiif/4498054/manifest.json,124-0003,85
4480150,https://www.digital.archives.go.jp/api/iiif/4480150/manifest.json,132-0004,85
4500730,https://www.digital.archives.go.jp/api/iiif/4500730/manifest.json,136-0003,85
4423906,https://www.digital.archives.go.jp/api/iiif/4423906/manifest.json,192-0016,85
4431401,https://www.digital.archives.go.jp/api/iiif/4431401/manifest.json,195-0002,85
3532327,https://www.digital.archives.go.jp/api/iiif/3532327/manifest.json,259-0001,85
3743439,https://www.digital.archives.go.jp/api/iiif/3743439/manifest.json,300-0139,85
4115530,https://www.digital.archives.go.jp/api/iiif/4115530/manifest.json,301-0090,85
4915084,https://www.digital.archives.go.jp/api/iiif/4915084/manifest.json,302-0030,85
4774967,https://www.digital.archives.go.jp/api/iiif/4774967/manifest.json,302-0042,85
4915296,https://www.digital.archives.go.jp/api/iiif/4915296/manifest.json,302-0079,85
577196,https://www.digital.archives.go.jp/api/iiif/577196/manifest.json,302-0108,85
4917040,https://www.digital.archives.go.jp/api/iiif/4917040/manifest.json,303-0217,85
4918061,https://www.digital.archives.go.jp/api/iiif/4918061/manifest.json,304-0305,85
4919147,https://www.digital.archives.go.jp/api/iiif/4919147/manifest.json,305-0253,85
3671440,https://www.digital.archives.go.jp/api/iiif/3671440/manifest.json,305-0271,85
4919391,https://www.digital.archives.go.jp/api/iiif/4919391/manifest.json,306-0147,85
4920605,https://www.digital.archives.go.jp/api/iiif/4920605/manifest.json,307-0238,85
3602550,https://www.digital.archives.go.jp/api/iiif/3602550/manifest.json,307-0260,85
1077006,https://www.digital.archives.go.jp/api/iiif/1077006/manifest.json,308-0034,85
5049226,https://www.digital.archives.go.jp/api/iiif/5049226/manifest.json,308-0098,85
5049378,https://www.digital.archives.go.jp/api/iiif/5049378/manifest.json,308-0141,85
4768532,https://www.digital.archives.go.jp/api/iiif/4768532/manifest.json,308-0211,85
3670220,https://www.digital.archives.go.jp/api/iiif/3670220/manifest.json,309-0131,85
5054945,https://www.digital.archives.go.jp/api/iiif/5054945/manifest.json,310-0121,85
3744741,https://www.digital.archives.go.jp/api/iiif/3744741/manifest.json,310-0146,85
3875613,https://www.digital.archives.go.jp/api/iiif/3875613/manifest.json,311-0205,85
5055799,https://www.digital.archives.go.jp/api/iiif/5055799/manifest.json,312-0079,85
5063352,https://www.digital.archives.go.jp/api/iiif/5063352/manifest.json,365-0011,85
5064779,https://www.digital.archives.go.jp/api/iiif/5064779/manifest.json,366-0032,85
5065019,https://www.digital.archives.go.jp/api/iiif/5065019/manifest.json,366-0062,85
3976994,https://www.digital.archives.go.jp/api/iiif/3976994/manifest.json,367-0018,85
5390402,https://www.digital.archives.go.jp/api/iiif/5390402/manifest.json,367-0052,85
5396878,https://www.digital.archives.go.jp/api/iiif/5396878/manifest.json,370-0010,85
4435583,https://www.digital.archives.go.jp/api/iiif/4435583/manifest.json,005-0002,84
592642,https://www.digital.archives.go.jp/api/iiif/592642/manifest.json,015-0001,84
4435449,https://www.digital.archives.go.jp/api/iiif/4435449/manifest.json,043-0009,84
4426839,https://www.digital.archives.go.jp/api/iiif/4426839/manifest.json,058-0007,84
4419594,https://www.digital.archives.go.jp/api/iiif/4419594/manifest.json,073-0011,84
4428628,https://www.digital.archives.go.jp/api/iiif/4428628/manifest.json,076-0002,84
4424783,https://www.digital.archives.go.jp/api/iiif/4424783/manifest.json,081-0001,84
4423891,https://www.digital.archives.go.jp/api/iiif/4423891/manifest.json,094-0005,84
3745549,https://www.digital.archives.go.jp/api/iiif/3745549/manifest.json,121-0002,84
4758321,https://www.digital.archives.go.jp/api/iiif/4758321/manifest.json,125-0002,84
4496817,https://www.digital.archives.go.jp/api/iiif/4496817/manifest.json,132-0004,84
1078063,https://www.digital.archives.go.jp/api/iiif/1078063/manifest.json,194-0010,84
4425688,https://www.digital.archives.go.jp/api/iiif/4425688/manifest.json,236-0003,84
4424757,https://www.digital.archives.go.jp/api/iiif/4424757/manifest.json,258-0002,84
4429488,https://www.digital.archives.go.jp/api/iiif/4429488/manifest.json,259-0002,84
1072793,https://www.digital.archives.go.jp/api/iiif/1072793/manifest.json,293-0133,84
594385,https://www.digital.archives.go.jp/api/iiif/594385/manifest.json,301-0060,84
593799,https://www.digital.archives.go.jp/api/iiif/593799/manifest.json,301-0061,84
593825,https://www.digital.archives.go.jp/api/iiif/593825/manifest.json,301-0061,84
587954,https://www.digital.archives.go.jp/api/iiif/587954/manifest.json,301-0063,84
4773247,https://www.digital.archives.go.jp/api/iiif/4773247/manifest.json,302-0024,84
4915275,https://www.digital.archives.go.jp/api/iiif/4915275/manifest.json,302-0079,84
4770843,https://www.digital.archives.go.jp/api/iiif/4770843/manifest.json,303-0163,84
4918293,https://www.digital.archives.go.jp/api/iiif/4918293/manifest.json,305-0001,84
4772081,https://www.digital.archives.go.jp/api/iiif/4772081/manifest.json,305-0058,84
4919027,https://www.digital.archives.go.jp/api/iiif/4919027/manifest.json,305-0201,84
4919358,https://www.digital.archives.go.jp/api/iiif/4919358/manifest.json,306-0137,84
4919948,https://www.digital.archives.go.jp/api/iiif/4919948/manifest.json,306-0290,84
3672762,https://www.digital.archives.go.jp/api/iiif/3672762/manifest.json,307-0046,84
4920428,https://www.digital.archives.go.jp/api/iiif/4920428/manifest.json,307-0177,84
4773112,https://www.digital.archives.go.jp/api/iiif/4773112/manifest.json,307-0246,84
5049093,https://www.digital.archives.go.jp/api/iiif/5049093/manifest.json,308-0046,84
5049313,https://www.digital.archives.go.jp/api/iiif/5049313/manifest.json,308-0124,84
5049339,https://www.digital.archives.go.jp/api/iiif/5049339/manifest.json,308-0130,84
3669636,https://www.digital.archives.go.jp/api/iiif/3669636/manifest.json,308-0145,84
5049641,https://www.digital.archives.go.jp/api/iiif/5049641/manifest.json,308-0235,84
5049646,https://www.digital.archives.go.jp/api/iiif/5049646/manifest.json,308-0235,84
5049650,https://www.digital.archives.go.jp/api/iiif/5049650/manifest.json,308-0235,84
5049658,https://www.digital.archives.go.jp/api/iiif/5049658/manifest.json,308-0235,84
5054887,https://www.digital.archives.go.jp/api/iiif/5054887/manifest.json,310-0100,84
3670177,https://www.digital.archives.go.jp/api/iiif/3670177/manifest.json,311-0022,84
5055568,https://www.digital.archives.go.jp/api/iiif/5055568/manifest.json,311-0310,84
3322989,https://www.digital.archives.go.jp/api/iiif/3322989/manifest.json,364-0126,84
5064846,https://www.digital.archives.go.jp/api/iiif/5064846/manifest.json,366-0039,84
3326774,https://www.digital.archives.go.jp/api/iiif/3326774/manifest.json,366-0086,84
5065626,https://www.digital.archives.go.jp/api/iiif/5065626/manifest.json,367-0024,84
5390063,https://www.digital.archives.go.jp/api/iiif/5390063/manifest.json,367-0042,84
5390469,https://www.digital.archives.go.jp/api/iiif/5390469/manifest.json,367-0064,84
5395268,https://www.digital.archives.go.jp/api/iiif/5395268/manifest.json,369-0022,84
5398032,https://www.digital.archives.go.jp/api/iiif/5398032/manifest.json,370-0049,84
3323587,https://www.digital.archives.go.jp/api/iiif/3323587/manifest.json,009-0007,83
4419017,https://www.digital.archives.go.jp/api/iiif/4419017/manifest.json,018-0006,83
4423820,https://www.digital.archives.go.jp/api/iiif/4423820/manifest.json,049-0016,83
4487763,https://www.digital.archives.go.jp/api/iiif/4487763/manifest.json,068-0010,83
4487930,https://www.digital.archives.go.jp/api/iiif/4487930/manifest.json,068-0010,83
4431410,https://www.digital.archives.go.jp/api/iiif/4431410/manifest.json,075-0010,83
4423838,https://www.digital.archives.go.jp/api/iiif/4423838/manifest.json,081-0001,83
4491587,https://www.digital.archives.go.jp/api/iiif/4491587/manifest.json,119-0007,83
3745374,https://www.digital.archives.go.jp/api/iiif/3745374/manifest.json,121-0002,83
4490281,https://www.digital.archives.go.jp/api/iiif/4490281/manifest.json,129-0003,83
4493420,https://www.digital.archives.go.jp/api/iiif/4493420/manifest.json,133-0003,83
4487639,https://www.digital.archives.go.jp/api/iiif/4487639/manifest.json,189-0002,83
4435296,https://www.digital.archives.go.jp/api/iiif/4435296/manifest.json,192-0004,83
4429554,https://www.digital.archives.go.jp/api/iiif/4429554/manifest.json,194-0009,83
4762819,https://www.digital.archives.go.jp/api/iiif/4762819/manifest.json,238-0001,83
4429477,https://www.digital.archives.go.jp/api/iiif/4429477/manifest.json,259-0002,83
4104383,https://www.digital.archives.go.jp/api/iiif/4104383/manifest.json,300-0167,83
595964,https://www.digital.archives.go.jp/api/iiif/595964/manifest.json,301-0060,83
587590,https://www.digital.archives.go.jp/api/iiif/587590/manifest.json,301-0062,83
4770145,https://www.digital.archives.go.jp/api/iiif/4770145/manifest.json,301-0091,83
4773268,https://www.digital.archives.go.jp/api/iiif/4773268/manifest.json,302-0024,83
4915094,https://www.digital.archives.go.jp/api/iiif/4915094/manifest.json,302-0030,83
4915478,https://www.digital.archives.go.jp/api/iiif/4915478/manifest.json,302-0088,83
4916546,https://www.digital.archives.go.jp/api/iiif/4916546/manifest.json,303-0004,83
4917908,https://www.digital.archives.go.jp/api/iiif/4917908/manifest.json,304-0276,83
4918078,https://www.digital.archives.go.jp/api/iiif/4918078/manifest.json,304-0306,83
4918840,https://www.digital.archives.go.jp/api/iiif/4918840/manifest.json,305-0128,83
4919030,https://www.digital.archives.go.jp/api/iiif/4919030/manifest.json,305-0201,83
4919632,https://www.digital.archives.go.jp/api/iiif/4919632/manifest.json,306-0210,83
3672765,https://www.digital.archives.go.jp/api/iiif/3672765/manifest.json,307-0046,83
4772804,https://www.digital.archives.go.jp/api/iiif/4772804/manifest.json,307-0124,83
3669790,https://www.digital.archives.go.jp/api/iiif/3669790/manifest.json,307-0231,83
4773196,https://www.digital.archives.go.jp/api/iiif/4773196/manifest.json,308-0001,83
3743244,https://www.digital.archives.go.jp/api/iiif/3743244/manifest.json,308-0060,83
4771245,https://www.digital.archives.go.jp/api/iiif/4771245/manifest.json,308-0091,83
5049323,https://www.digital.archives.go.jp/api/iiif/5049323/manifest.json,308-0128,83
4768341,https://www.digital.archives.go.jp/api/iiif/4768341/manifest.json,308-0158,83
4768481,https://www.digital.archives.go.jp/api/iiif/4768481/manifest.json,308-0205,83
5049617,https://www.digital.archives.go.jp/api/iiif/5049617/manifest.json,308-0226,83
1077761,https://www.digital.archives.go.jp/api/iiif/1077761/manifest.json,309-0049,83
5049718,https://www.digital.archives.go.jp/api/iiif/5049718/manifest.json,309-0122,83
3745475,https://www.digital.archives.go.jp/api/iiif/3745475/manifest.json,309-0174,83
4782950,https://www.digital.archives.go.jp/api/iiif/4782950/manifest.json,311-0005,83
5055559,https://www.digital.archives.go.jp/api/iiif/5055559/manifest.json,311-0304,83
5056862,https://www.digital.archives.go.jp/api/iiif/5056862/manifest.json,364-0073,83
3977855,https://www.digital.archives.go.jp/api/iiif/3977855/manifest.json,366-0006,83
3313578,https://www.digital.archives.go.jp/api/iiif/3313578/manifest.json,366-0085,83
3977001,https://www.digital.archives.go.jp/api/iiif/3977001/manifest.json,367-0021,83
5065703,https://www.digital.archives.go.jp/api/iiif/5065703/manifest.json,367-0031,83
3932937,https://www.digital.archives.go.jp/api/iiif/3932937/manifest.json,367-0099,83
5395102,https://www.digital.archives.go.jp/api/iiif/5395102/manifest.json,369-0012,83
592692,https://www.digital.archives.go.jp/api/iiif/592692/manifest.json,015-0001,82
4427766,https://www.digital.archives.go.jp/api/iiif/4427766/manifest.json,045-0021,82
3610203,https://www.digital.archives.go.jp/api/iiif/3610203/manifest.json,051-0001,82
3610244,https://www.digital.archives.go.jp/api/iiif/3610244/manifest.json,059-0001,82
4757011,https://www.digital.archives.go.jp/api/iiif/4757011/manifest.json,067-0005,82
4501316,https://www.digital.archives.go.jp/api/iiif/4501316/manifest.json,068-0009,82
4432573,https://www.digital.archives.go.jp/api/iiif/4432573/manifest.json,071-0009,82
4424898,https://www.digital.archives.go.jp/api/iiif/4424898/manifest.json,074-0015,82
4496006,https://www.digital.archives.go.jp/api/iiif/4496006/manifest.json,115-0003,82
3745365,https://www.digital.archives.go.jp/api/iiif/3745365/manifest.json,121-0002,82
4498504,https://www.digital.archives.go.jp/api/iiif/4498504/manifest.json,129-0003,82
4498672,https://www.digital.archives.go.jp/api/iiif/4498672/manifest.json,133-0003,82
4501004,https://www.digital.archives.go.jp/api/iiif/4501004/manifest.json,189-0001,82
4762195,https://www.digital.archives.go.jp/api/iiif/4762195/manifest.json,192-0009,82
4424864,https://www.digital.archives.go.jp/api/iiif/4424864/manifest.json,195-0008,82
4762837,https://www.digital.archives.go.jp/api/iiif/4762837/manifest.json,238-0015,82
1068462,https://www.digital.archives.go.jp/api/iiif/1068462/manifest.json,286-0155,82
593858,https://www.digital.archives.go.jp/api/iiif/593858/manifest.json,301-0031,82
587850,https://www.digital.archives.go.jp/api/iiif/587850/manifest.json,301-0063,82
4770168,https://www.digital.archives.go.jp/api/iiif/4770168/manifest.json,301-0091,82
4915212,https://www.digital.archives.go.jp/api/iiif/4915212/manifest.json,302-0070,82
4915386,https://www.digital.archives.go.jp/api/iiif/4915386/manifest.json,302-0084,82
4770842,https://www.digital.archives.go.jp/api/iiif/4770842/manifest.json,303-0163,82
4775062,https://www.digital.archives.go.jp/api/iiif/4775062/manifest.json,304-0298,82
4918160,https://www.digital.archives.go.jp/api/iiif/4918160/manifest.json,304-0308,82
4918544,https://www.digital.archives.go.jp/api/iiif/4918544/manifest.json,305-0023,82
4918784,https://www.digital.archives.go.jp/api/iiif/4918784/manifest.json,305-0096,82
4772179,https://www.digital.archives.go.jp/api/iiif/4772179/manifest.json,305-0159,82
1084311,https://www.digital.archives.go.jp/api/iiif/1084311/manifest.json,306-0007,82
4919827,https://www.digital.archives.go.jp/api/iiif/4919827/manifest.json,306-0267,82
4772717,https://www.digital.archives.go.jp/api/iiif/4772717/manifest.json,307-0089,82
3669746,https://www.digital.archives.go.jp/api/iiif/3669746/manifest.json,307-0182,82
4773142,https://www.digital.archives.go.jp/api/iiif/4773142/manifest.json,307-0247,82
5049359,https://www.digital.archives.go.jp/api/iiif/5049359/manifest.json,308-0139,82
5049674,https://www.digital.archives.go.jp/api/iiif/5049674/manifest.json,309-0057,82
4674708,https://www.digital.archives.go.jp/api/iiif/4674708/manifest.json,309-0115,82
3670319,https://www.digital.archives.go.jp/api/iiif/3670319/manifest.json,309-0157,82
5054886,https://www.digital.archives.go.jp/api/iiif/5054886/manifest.json,310-0100,82
5054976,https://www.digital.archives.go.jp/api/iiif/5054976/manifest.json,310-0129,82
4767697,https://www.digital.archives.go.jp/api/iiif/4767697/manifest.json,311-0206,82
5055796,https://www.digital.archives.go.jp/api/iiif/5055796/manifest.json,312-0079,82
3976979,https://www.digital.archives.go.jp/api/iiif/3976979/manifest.json,366-0006,82
5064258,https://www.digital.archives.go.jp/api/iiif/5064258/manifest.json,366-0016,82
5064868,https://www.digital.archives.go.jp/api/iiif/5064868/manifest.json,366-0039,82
3950715,https://www.digital.archives.go.jp/api/iiif/3950715/manifest.json,366-0065,82
4271166,https://www.digital.archives.go.jp/api/iiif/4271166/manifest.json,367-0012,82
5065753,https://www.digital.archives.go.jp/api/iiif/5065753/manifest.json,367-0058,82
3932938,https://www.digital.archives.go.jp/api/iiif/3932938/manifest.json,367-0099,82
5395330,https://www.digital.archives.go.jp/api/iiif/5395330/manifest.json,369-0029,82
5395486,https://www.digital.archives.go.jp/api/iiif/5395486/manifest.json,369-0047,82
4756010,https://www.digital.archives.go.jp/api/iiif/4756010/manifest.json,008-0001,81
4416698,https://www.digital.archives.go.jp/api/iiif/4416698/manifest.json,059-0003,81
4487457,https://www.digital.archives.go.jp/api/iiif/4487457/manifest.json,062-0001,81
4411153,https://www.digital.archives.go.jp/api/iiif/4411153/manifest.json,071-0007,81
4424741,https://www.digital.archives.go.jp/api/iiif/4424741/manifest.json,073-0006,81
4424857,https://www.digital.archives.go.jp/api/iiif/4424857/manifest.json,076-0002,81
4424769,https://www.digital.archives.go.jp/api/iiif/4424769/manifest.json,081-0001,81
4434475,https://www.digital.archives.go.jp/api/iiif/4434475/manifest.json,094-0003,81
4494552,https://www.digital.archives.go.jp/api/iiif/4494552/manifest.json,115-0002,81
4399013,https://www.digital.archives.go.jp/api/iiif/4399013/manifest.json,120-0001,81
3745350,https://www.digital.archives.go.jp/api/iiif/3745350/manifest.json,121-0002,81
4487504,https://www.digital.archives.go.jp/api/iiif/4487504/manifest.json,127-0002,81
4498602,https://www.digital.archives.go.jp/api/iiif/4498602/manifest.json,129-0003,81
4761973,https://www.digital.archives.go.jp/api/iiif/4761973/manifest.json,136-0007,81
4469524,https://www.digital.archives.go.jp/api/iiif/4469524/manifest.json,190-0001,81
577225,https://www.digital.archives.go.jp/api/iiif/577225/manifest.json,235-0002,81
1071685,https://www.digital.archives.go.jp/api/iiif/1071685/manifest.json,278-0017,81
4104390,https://www.digital.archives.go.jp/api/iiif/4104390/manifest.json,300-0167,81
593765,https://www.digital.archives.go.jp/api/iiif/593765/manifest.json,301-0061,81
577308,https://www.digital.archives.go.jp/api/iiif/577308/manifest.json,301-0064,81
4915102,https://www.digital.archives.go.jp/api/iiif/4915102/manifest.json,302-0034,81
4774965,https://www.digital.archives.go.jp/api/iiif/4774965/manifest.json,302-0042,81
4915375,https://www.digital.archives.go.jp/api/iiif/4915375/manifest.json,302-0084,81
4916533,https://www.digital.archives.go.jp/api/iiif/4916533/manifest.json,303-0004,81
4774150,https://www.digital.archives.go.jp/api/iiif/4774150/manifest.json,303-0262,81
4774046,https://www.digital.archives.go.jp/api/iiif/4774046/manifest.json,304-0268,81
4917998,https://www.digital.archives.go.jp/api/iiif/4917998/manifest.json,304-0303,81
4918237,https://www.digital.archives.go.jp/api/iiif/4918237/manifest.json,304-0312,81
3671881,https://www.digital.archives.go.jp/api/iiif/3671881/manifest.json,305-0042,81
4772131,https://www.digital.archives.go.jp/api/iiif/4772131/manifest.json,305-0114,81
4919159,https://www.digital.archives.go.jp/api/iiif/4919159/manifest.json,305-0262,81
4919825,https://www.digital.archives.go.jp/api/iiif/4919825/manifest.json,306-0267,81
4772547,https://www.digital.archives.go.jp/api/iiif/4772547/manifest.json,307-0071,81
4920152,https://www.digital.archives.go.jp/api/iiif/4920152/manifest.json,307-0119,81
4920434,https://www.digital.archives.go.jp/api/iiif/4920434/manifest.json,307-0179,81
4773138,https://www.digital.archives.go.jp/api/iiif/4773138/manifest.json,307-0247,81
3744079,https://www.digital.archives.go.jp/api/iiif/3744079/manifest.json,307-0258,81
3338527,https://www.digital.archives.go.jp/api/iiif/3338527/manifest.json,308-0048,81
4768478,https://www.digital.archives.go.jp/api/iiif/4768478/manifest.json,308-0205,81
1082209,https://www.digital.archives.go.jp/api/iiif/1082209/manifest.json,308-0245,81
4765561,https://www.digital.archives.go.jp/api/iiif/4765561/manifest.json,309-0114,81
4765798,https://www.digital.archives.go.jp/api/iiif/4765798/manifest.json,309-0116,81
3670248,https://www.digital.archives.go.jp/api/iiif/3670248/manifest.json,309-0131,81
3745291,https://www.digital.archives.go.jp/api/iiif/3745291/manifest.json,310-0119,81
3744983,https://www.digital.archives.go.jp/api/iiif/3744983/manifest.json,311-0034,81
1083768,https://www.digital.archives.go.jp/api/iiif/1083768/manifest.json,312-0119,81
5057060,https://www.digital.archives.go.jp/api/iiif/5057060/manifest.json,364-0118,81
5064820,https://www.digital.archives.go.jp/api/iiif/5064820/manifest.json,366-0034,81
5065097,https://www.digital.archives.go.jp/api/iiif/5065097/manifest.json,366-0069,81
3977002,https://www.digital.archives.go.jp/api/iiif/3977002/manifest.json,367-0021,81
5065716,https://www.digital.archives.go.jp/api/iiif/5065716/manifest.json,367-0031,81
5065747,https://www.digital.archives.go.jp/api/iiif/5065747/manifest.json,367-0058,81
5390783,https://www.digital.archives.go.jp/api/iiif/5390783/manifest.json,367-0110,81
5395568,https://www.digital.archives.go.jp/api/iiif/5395568/manifest.json,369-0058,81
4756171,https://www.digital.archives.go.jp/api/iiif/4756171/manifest.json,010-0004,80
4406472,https://www.digital.archives.go.jp/api/iiif/4406472/manifest.json,046-0011,80
1071728,https://www.digital.archives.go.jp/api/iiif/1071728/manifest.json,052-0014,80
4757018,https://www.digital.archives.go.jp/api/iiif/4757018/manifest.json,067-0005,80
4757173,https://www.digital.archives.go.jp/api/iiif/4757173/manifest.json,073-0007,80
4421957,https://www.digital.archives.go.jp/api/iiif/4421957/manifest.json,074-0015,80
4495488,https://www.digital.archives.go.jp/api/iiif/4495488/manifest.json,079-0003,80
4425715,https://www.digital.archives.go.jp/api/iiif/4425715/manifest.json,081-0001,80
4757300,https://www.digital.archives.go.jp/api/iiif/4757300/manifest.json,082-0001,80
4758287,https://www.digital.archives.go.jp/api/iiif/4758287/manifest.json,125-0002,80
4468709,https://www.digital.archives.go.jp/api/iiif/4468709/manifest.json,135-0001,80
4487736,https://www.digital.archives.go.jp/api/iiif/4487736/manifest.json,189-0002,80
4422928,https://www.digital.archives.go.jp/api/iiif/4422928/manifest.json,191-0020,80
4488746,https://www.digital.archives.go.jp/api/iiif/4488746/manifest.json,193-0017,80
4426687,https://www.digital.archives.go.jp/api/iiif/4426687/manifest.json,197-0015,80
1071763,https://www.digital.archives.go.jp/api/iiif/1071763/manifest.json,278-0032,80
4227864,https://www.digital.archives.go.jp/api/iiif/4227864/manifest.json,300-0154,80
585374,https://www.digital.archives.go.jp/api/iiif/585374/manifest.json,301-0062,80
4773335,https://www.digital.archives.go.jp/api/iiif/4773335/manifest.json,302-0029,80
4773400,https://www.digital.archives.go.jp/api/iiif/4773400/manifest.json,302-0037,80
4915477,https://www.digital.archives.go.jp/api/iiif/4915477/manifest.json,302-0088,80
4917652,https://www.digital.archives.go.jp/api/iiif/4917652/manifest.json,304-0161,80
4918233,https://www.digital.archives.go.jp/api/iiif/4918233/manifest.json,304-0312,80
4918628,https://www.digital.archives.go.jp/api/iiif/4918628/manifest.json,305-0041,80
1077082,https://www.digital.archives.go.jp/api/iiif/1077082/manifest.json,305-0112,80
4772214,https://www.digital.archives.go.jp/api/iiif/4772214/manifest.json,305-0256,80
4919478,https://www.digital.archives.go.jp/api/iiif/4919478/manifest.json,306-0177,80
4919983,https://www.digital.archives.go.jp/api/iiif/4919983/manifest.json,306-0296,80
4920038,https://www.digital.archives.go.jp/api/iiif/4920038/manifest.json,307-0030,80
4772508,https://www.digital.archives.go.jp/api/iiif/4772508/manifest.json,307-0043,80
1075863,https://www.digital.archives.go.jp/api/iiif/1075863/manifest.json,307-0131,80
4920265,https://www.digital.archives.go.jp/api/iiif/4920265/manifest.json,307-0147,80
3672768,https://www.digital.archives.go.jp/api/iiif/3672768/manifest.json,307-0230,80
1077008,https://www.digital.archives.go.jp/api/iiif/1077008/manifest.json,308-0035,80
4771341,https://www.digital.archives.go.jp/api/iiif/4771341/manifest.json,308-0110,80
5049355,https://www.digital.archives.go.jp/api/iiif/5049355/manifest.json,308-0137,80
4768394,https://www.digital.archives.go.jp/api/iiif/4768394/manifest.json,308-0169,80
3744158,https://www.digital.archives.go.jp/api/iiif/3744158/manifest.json,309-0046,80
4765681,https://www.digital.archives.go.jp/api/iiif/4765681/manifest.json,309-0114,80
5049720,https://www.digital.archives.go.jp/api/iiif/5049720/manifest.json,309-0122,80
4766838,https://www.digital.archives.go.jp/api/iiif/4766838/manifest.json,309-0184,80
5054862,https://www.digital.archives.go.jp/api/iiif/5054862/manifest.json,310-0087,80
3744352,https://www.digital.archives.go.jp/api/iiif/3744352/manifest.json,310-0145,80
3771749,https://www.digital.archives.go.jp/api/iiif/3771749/manifest.json,311-0008,80
5055541,https://www.digital.archives.go.jp/api/iiif/5055541/manifest.json,311-0298,80
3609862,https://www.digital.archives.go.jp/api/iiif/3609862/manifest.json,314-0155,80
5064685,https://www.digital.archives.go.jp/api/iiif/5064685/manifest.json,366-0021,80
5064974,https://www.digital.archives.go.jp/api/iiif/5064974/manifest.json,366-0054,80
3315869,https://www.digital.archives.go.jp/api/iiif/3315869/manifest.json,366-0085,80
4008535,https://www.digital.archives.go.jp/api/iiif/4008535/manifest.json,367-0043,80
5390584,https://www.digital.archives.go.jp/api/iiif/5390584/manifest.json,367-0069,80
5390802,https://www.digital.archives.go.jp/api/iiif/5390802/manifest.json,367-0112,80
5396900,https://www.digital.archives.go.jp/api/iiif/5396900/manifest.json,370-0013,80
4411428,https://www.digital.archives.go.jp/api/iiif/4411428/manifest.json,004-0001,79
592688,https://www.digital.archives.go.jp/api/iiif/592688/manifest.json,015-0001,79
4417675,https://www.digital.archives.go.jp/api/iiif/4417675/manifest.json,016-0015,79
4756625,https://www.digital.archives.go.jp/api/iiif/4756625/manifest.json,043-0008,79
4487364,https://www.digital.archives.go.jp/api/iiif/4487364/manifest.json,062-0001,79
4757048,https://www.digital.archives.go.jp/api/iiif/4757048/manifest.json,068-0006,79
4430681,https://www.digital.archives.go.jp/api/iiif/4430681/manifest.json,071-0007,79
4426800,https://www.digital.archives.go.jp/api/iiif/4426800/manifest.json,076-0006,79
4470131,https://www.digital.archives.go.jp/api/iiif/4470131/manifest.json,080-0001,79
4499147,https://www.digital.archives.go.jp/api/iiif/4499147/manifest.json,115-0003,79
3745609,https://www.digital.archives.go.jp/api/iiif/3745609/manifest.json,121-0002,79
4758309,https://www.digital.archives.go.jp/api/iiif/4758309/manifest.json,125-0002,79
4492268,https://www.digital.archives.go.jp/api/iiif/4492268/manifest.json,127-0002,79
4479419,https://www.digital.archives.go.jp/api/iiif/4479419/manifest.json,132-0004,79
4487624,https://www.digital.archives.go.jp/api/iiif/4487624/manifest.json,189-0001,79
4487828,https://www.digital.archives.go.jp/api/iiif/4487828/manifest.json,189-0002,79
4762194,https://www.digital.archives.go.jp/api/iiif/4762194/manifest.json,192-0009,79
4418659,https://www.digital.archives.go.jp/api/iiif/4418659/manifest.json,236-0014,79
4423822,https://www.digital.archives.go.jp/api/iiif/4423822/manifest.json,258-0002,79
585164,https://www.digital.archives.go.jp/api/iiif/585164/manifest.json,301-0059,79
593725,https://www.digital.archives.go.jp/api/iiif/593725/manifest.json,301-0061,79
595644,https://www.digital.archives.go.jp/api/iiif/595644/manifest.json,301-0144,79
4915088,https://www.digital.archives.go.jp/api/iiif/4915088/manifest.json,302-0030,79
4915241,https://www.digital.archives.go.jp/api/iiif/4915241/manifest.json,302-0072,79
4916795,https://www.digital.archives.go.jp/api/iiif/4916795/manifest.json,303-0128,79
4775067,https://www.digital.archives.go.jp/api/iiif/4775067/manifest.json,304-0298,79
4918194,https://www.digital.archives.go.jp/api/iiif/4918194/manifest.json,304-0310,79
4918552,https://www.digital.archives.go.jp/api/iiif/4918552/manifest.json,305-0026,79
3743461,https://www.digital.archives.go.jp/api/iiif/3743461/manifest.json,306-0002,79
4919965,https://www.digital.archives.go.jp/api/iiif/4919965/manifest.json,306-0293,79
3671456,https://www.digital.archives.go.jp/api/iiif/3671456/manifest.json,306-0300,79
4772512,https://www.digital.archives.go.jp/api/iiif/4772512/manifest.json,307-0044,79
1075784,https://www.digital.archives.go.jp/api/iiif/1075784/manifest.json,307-0106,79
4920248,https://www.digital.archives.go.jp/api/iiif/4920248/manifest.json,307-0145,79
4920384,https://www.digital.archives.go.jp/api/iiif/4920384/manifest.json,307-0174,79
3669197,https://www.digital.archives.go.jp/api/iiif/3669197/manifest.json,307-0234,79
3672033,https://www.digital.archives.go.jp/api/iiif/3672033/manifest.json,307-0271,79
3771219,https://www.digital.archives.go.jp/api/iiif/3771219/manifest.json,308-0084,79
5049334,https://www.digital.archives.go.jp/api/iiif/5049334/manifest.json,308-0130,79
